section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
24960,ER&M,325D,01,Discussion Section,W 3.30-4.20 BASSLB L73,W 3:30pm-4:20pm,BASSLB L73,W 3:30pm-4:20pm in BASSLB L73,"{'Wednesday': ('15:30', '16:20', 'BASSLB L73')}"
24963,ER&M,325D,02,Discussion Section,W 7.00-7.50p WLH 112,W 7:00pm-7:50pm,WLH 112,W 7:00pm-7:50pm in WLH 112,"{'Wednesday': ('19:00', '19:50', 'WLH 112')}"
24966,ER&M,325D,03,Discussion Section,Th 3.30-4.20 BASSLB L70,Th 3:30pm-4:20pm,BASSLB L70,Th 3:30pm-4:20pm in BASSLB L70,"{'Thursday': ('15:30', '16:20', 'BASSLB L70')}"
24969,ER&M,325D,04,Discussion Section,Th 7.00-7.50p HGS 220B,Th 7:00pm-7:50pm,HGS 220B,Th 7:00pm-7:50pm in HGS 220B,"{'Thursday': ('19:00', '19:50', 'HGS 220B')}"
25665,ER&M,325D,05,Discussion Section,Th 4.30-5.20 WLH 204,Th 4:30pm-5:20pm,WLH 204,Th 4:30pm-5:20pm in WLH 204,"{'Thursday': ('16:30', '17:20', 'WLH 204')}"
25668,ER&M,325D,06,Discussion Section,Th 9.25-10.15 WLH 210,Th 9:25am-10:15am,WLH 210,Th 9:25am-10:15am in WLH 210,"{'Thursday': ('9:25', '10:15', 'WLH 210')}"
25905,ER&M,325D,07,Discussion Section,W 3.30-4.20 LORIA B50,W 3:30pm-4:20pm,LORIA B50,W 3:30pm-4:20pm in LORIA B50,"{'Wednesday': ('15:30', '16:20', 'LORIA B50')}"
25908,ER&M,325D,08,Discussion Section,W 7.00-7.50p LORIA 358,W 7:00pm-7:50pm,LORIA 358,W 7:00pm-7:50pm in LORIA 358,"{'Wednesday': ('19:00', '19:50', 'LORIA 358')}"
24866,EVST,189D,01,Discussion Section,T 4.00-4.50 HGS 217B,T 4:00pm-4:50pm,HGS 217B,T 4:00pm-4:50pm in HGS 217B,"{'Tuesday': ('16:00', '16:50', 'HGS 217B')}"
24868,EVST,189D,02,Discussion Section,T 5.00-5.50 HGS 217B,T 5:00pm-5:50pm,HGS 217B,T 5:00pm-5:50pm in HGS 217B,"{'Tuesday': ('17:00', '17:50', 'HGS 217B')}"
24870,EVST,189D,03,Discussion Section,T 7.00-7.50p HGS 217B,T 7:00pm-7:50pm,HGS 217B,T 7:00pm-7:50pm in HGS 217B,"{'Tuesday': ('19:00', '19:50', 'HGS 217B')}"
24872,EVST,189D,04,Discussion Section,T 7.00-7.50p HGS 221,T 7:00pm-7:50pm,HGS 221,T 7:00pm-7:50pm in HGS 221,"{'Tuesday': ('19:00', '19:50', 'HGS 221')}"
24874,EVST,189D,05,Discussion Section,F 2.30-3.20 HGS 117,F 2:30pm-3:20pm,HGS 117,F 2:30pm-3:20pm in HGS 117,"{'Friday': ('14:30', '15:20', 'HGS 117')}"
24876,EVST,189D,06,Discussion Section,F 4.00-4.50,F 4:00pm-4:50pm,,F 4:00pm-4:50pm,"{'Friday': ('16:00', '16:50', '')}"
25483,EVST,189D,07,Discussion Section,Th 4.00-4.50 HGS 217B,Th 4:00pm-4:50pm,HGS 217B,Th 4:00pm-4:50pm in HGS 217B,"{'Thursday': ('16:00', '16:50', 'HGS 217B')}"
25485,EVST,189D,08,Discussion Section,Th 5.00-5.50 HGS 117,Th 5:00pm-5:50pm,HGS 117,Th 5:00pm-5:50pm in HGS 117,"{'Thursday': ('17:00', '17:50', 'HGS 117')}"
25487,EVST,189D,09,Discussion Section,Th 7.00-7.50p HGS 117,Th 7:00pm-7:50pm,HGS 117,Th 7:00pm-7:50pm in HGS 117,"{'Thursday': ('19:00', '19:50', 'HGS 117')}"
25489,EVST,189D,10,Discussion Section,Th 7.00-7.50p HGS 217B,Th 7:00pm-7:50pm,HGS 217B,Th 7:00pm-7:50pm in HGS 217B,"{'Thursday': ('19:00', '19:50', 'HGS 217B')}"
25491,EVST,189D,11,Discussion Section,F 11.35-12.25 HGS 217B,F 11:35am-12:25am,HGS 217B,F 11:35am-12:25am in HGS 217B,"{'Friday': ('11:35', '12:25', 'HGS 217B')}"
25913,EVST,189D,12,Discussion Section,Th 4.00-4.50 LORIA 358,Th 4:00pm-4:50pm,LORIA 358,Th 4:00pm-4:50pm in LORIA 358,"{'Thursday': ('16:00', '16:50', 'LORIA 358')}"
25915,EVST,189D,13,Discussion Section,F 10.30-11.20 YK220 100,F 10:30am-11:20am,YK220 100,F 10:30am-11:20am in YK220 100,"{'Friday': ('10:30', '11:20', 'YK220 100')}"
25635,EVST,211D,01,Discussion Section,Th 1.30-2.20 WLH 210,Th 1:30pm-2:20pm,WLH 210,Th 1:30pm-2:20pm in WLH 210,"{'Thursday': ('13:30', '14:20', 'WLH 210')}"
25639,EVST,211D,02,Discussion Section,Th 3.30-4.20 WLH 001,Th 3:30pm-4:20pm,WLH 001,Th 3:30pm-4:20pm in WLH 001,"{'Thursday': ('15:30', '16:20', 'WLH 001')}"
25643,EVST,211D,03,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
25647,EVST,211D,04,Discussion Section,Th 7.00-7.50p DL 102,Th 7:00pm-7:50pm,DL 102,Th 7:00pm-7:50pm in DL 102,"{'Thursday': ('19:00', '19:50', 'DL 102')}"
25651,EVST,211D,05,Discussion Section,F 10.30-11.20 CC NAPR,F 10:30am-11:20am,CC NAPR,F 10:30am-11:20am in CC NAPR,"{'Friday': ('10:30', '11:20', 'CC NAPR')}"
25655,EVST,211D,06,Discussion Section,F 11.35-12.25 CC NAPR,F 11:35am-12:25am,CC NAPR,F 11:35am-12:25am in CC NAPR,"{'Friday': ('11:35', '12:25', 'CC NAPR')}"
25896,EVST,211D,07,Discussion Section,Th 8.00-8.50p DL 102,Th 8:00pm-8:50pm,DL 102,Th 8:00pm-8:50pm in DL 102,"{'Thursday': ('20:00', '20:50', 'DL 102')}"
25718,EVST,255D,01,Discussion section,M 2.30-3.20 HLH17 03,M 2:30pm-3:20pm,HLH17 03,M 2:30pm-3:20pm in HLH17 03,"{'Monday': ('14:30', '15:20', 'HLH17 03')}"
25721,EVST,255D,02,Discussion section,M 4.00-4.50 BASSLB L70,M 4:00pm-4:50pm,BASSLB L70,M 4:00pm-4:50pm in BASSLB L70,"{'Monday': ('16:00', '16:50', 'BASSLB L70')}"
25724,EVST,255D,03,Discussion section,M 5.00-5.50,M 5:00pm-5:50pm,,M 5:00pm-5:50pm,"{'Monday': ('17:00', '17:50', '')}"
25727,EVST,255D,04,Discussion section,M 7.00-7.50p BASSLB L73,M 7:00pm-7:50pm,BASSLB L73,M 7:00pm-7:50pm in BASSLB L73,"{'Monday': ('19:00', '19:50', 'BASSLB L73')}"
25694,EVST,255D,05,Discussion section,T 1.30-2.20 HGS 220B,T 1:30pm-2:20pm,HGS 220B,T 1:30pm-2:20pm in HGS 220B,"{'Tuesday': ('13:30', '14:20', 'HGS 220B')}"
25697,EVST,255D,06,Discussion section,T 5.00-5.50,T 5:00pm-5:50pm,,T 5:00pm-5:50pm,"{'Tuesday': ('17:00', '17:50', '')}"
25700,EVST,255D,07,Discussion section,T 7.00-7.50p BASSLB L70,T 7:00pm-7:50pm,BASSLB L70,T 7:00pm-7:50pm in BASSLB L70,"{'Tuesday': ('19:00', '19:50', 'BASSLB L70')}"
25703,EVST,255D,08,Discussion section,T 7.00-7.50p BASSLB L73,T 7:00pm-7:50pm,BASSLB L73,T 7:00pm-7:50pm in BASSLB L73,"{'Tuesday': ('19:00', '19:50', 'BASSLB L73')}"
25706,EVST,255D,09,Discussion section,W 5.00-5.50 ML 104,W 5:00pm-5:50pm,ML 104,W 5:00pm-5:50pm in ML 104,"{'Wednesday': ('17:00', '17:50', 'ML 104')}"
25709,EVST,255D,10,Discussion section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
25712,EVST,255D,11,Discussion section,W 7.00-7.50p BASSLB L73,W 7:00pm-7:50pm,BASSLB L73,W 7:00pm-7:50pm in BASSLB L73,"{'Wednesday': ('19:00', '19:50', 'BASSLB L73')}"
25715,EVST,255D,12,Discussion section,W 7.00-7.50p LORIA B50,W 7:00pm-7:50pm,LORIA B50,W 7:00pm-7:50pm in LORIA B50,"{'Wednesday': ('19:00', '19:50', 'LORIA B50')}"
25817,EVST,255D,13,Discussion section,T 8.00-8.50p BASSLB L73,T 8:00pm-8:50pm,BASSLB L73,T 8:00pm-8:50pm in BASSLB L73,"{'Tuesday': ('20:00', '20:50', 'BASSLB L73')}"
25820,EVST,255D,14,Discussion section,W 4.00-4.50 ML 104,W 4:00pm-4:50pm,ML 104,W 4:00pm-4:50pm in ML 104,"{'Wednesday': ('16:00', '16:50', 'ML 104')}"
25927,EVST,255D,15,Discussion section,,,,,{}
24825,EVST,273D,01,Discussion Section,Th 4.30-5.20 WLH 007,Th 4:30pm-5:20pm,WLH 007,Th 4:30pm-5:20pm in WLH 007,"{'Thursday': ('16:30', '17:20', 'WLH 007')}"
25912,EVST,273D,02,Discussion Section,W 5.00-5.50 WLH 114,W 5:00pm-5:50pm,WLH 114,W 5:00pm-5:50pm in WLH 114,"{'Wednesday': ('17:00', '17:50', 'WLH 114')}"
25115,EVST,340D,01,Discussion Section,W 7.00-7.50p WLH 203,W 7:00pm-7:50pm,WLH 203,W 7:00pm-7:50pm in WLH 203,"{'Wednesday': ('19:00', '19:50', 'WLH 203')}"
25117,EVST,340D,02,Discussion Section,W 8.00-8.50p WLH 203,W 8:00pm-8:50pm,WLH 203,W 8:00pm-8:50pm in WLH 203,"{'Wednesday': ('20:00', '20:50', 'WLH 203')}"
25119,EVST,340D,03,Discussion Section,W 7.00-7.50p WLH 204,W 7:00pm-7:50pm,WLH 204,W 7:00pm-7:50pm in WLH 204,"{'Wednesday': ('19:00', '19:50', 'WLH 204')}"
25121,EVST,340D,04,Discussion Section,W 8.00-8.50p WLH 204,W 8:00pm-8:50pm,WLH 204,W 8:00pm-8:50pm in WLH 204,"{'Wednesday': ('20:00', '20:50', 'WLH 204')}"
25123,EVST,340D,05,Discussion Section,Th 7.00-7.50p WLH 001,Th 7:00pm-7:50pm,WLH 001,Th 7:00pm-7:50pm in WLH 001,"{'Thursday': ('19:00', '19:50', 'WLH 001')}"
25125,EVST,340D,06,Discussion Section,Th 8.00-8.50p WLH 001,Th 8:00pm-8:50pm,WLH 001,Th 8:00pm-8:50pm in WLH 001,"{'Thursday': ('20:00', '20:50', 'WLH 001')}"
25127,EVST,340D,07,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
25129,EVST,340D,08,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
25131,EVST,340D,09,Discussion Section,,,,,{}
25719,F&ES,255D,01,Discussion section,M 2.30-3.20 HLH17 03,M 2:30pm-3:20pm,HLH17 03,M 2:30pm-3:20pm in HLH17 03,"{'Monday': ('14:30', '15:20', 'HLH17 03')}"
25722,F&ES,255D,02,Discussion section,M 4.00-4.50 BASSLB L70,M 4:00pm-4:50pm,BASSLB L70,M 4:00pm-4:50pm in BASSLB L70,"{'Monday': ('16:00', '16:50', 'BASSLB L70')}"
25725,F&ES,255D,03,Discussion section,M 5.00-5.50,M 5:00pm-5:50pm,,M 5:00pm-5:50pm,"{'Monday': ('17:00', '17:50', '')}"
25728,F&ES,255D,04,Discussion section,M 7.00-7.50p BASSLB L73,M 7:00pm-7:50pm,BASSLB L73,M 7:00pm-7:50pm in BASSLB L73,"{'Monday': ('19:00', '19:50', 'BASSLB L73')}"
25695,F&ES,255D,05,Discussion section,T 1.30-2.20 HGS 220B,T 1:30pm-2:20pm,HGS 220B,T 1:30pm-2:20pm in HGS 220B,"{'Tuesday': ('13:30', '14:20', 'HGS 220B')}"
25698,F&ES,255D,06,Discussion section,T 5.00-5.50,T 5:00pm-5:50pm,,T 5:00pm-5:50pm,"{'Tuesday': ('17:00', '17:50', '')}"
25701,F&ES,255D,07,Discussion section,T 7.00-7.50p BASSLB L70,T 7:00pm-7:50pm,BASSLB L70,T 7:00pm-7:50pm in BASSLB L70,"{'Tuesday': ('19:00', '19:50', 'BASSLB L70')}"
25704,F&ES,255D,08,Discussion section,T 7.00-7.50p BASSLB L73,T 7:00pm-7:50pm,BASSLB L73,T 7:00pm-7:50pm in BASSLB L73,"{'Tuesday': ('19:00', '19:50', 'BASSLB L73')}"
25707,F&ES,255D,09,Discussion section,W 5.00-5.50 ML 104,W 5:00pm-5:50pm,ML 104,W 5:00pm-5:50pm in ML 104,"{'Wednesday': ('17:00', '17:50', 'ML 104')}"
25710,F&ES,255D,10,Discussion section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
25713,F&ES,255D,11,Discussion section,W 7.00-7.50p BASSLB L73,W 7:00pm-7:50pm,BASSLB L73,W 7:00pm-7:50pm in BASSLB L73,"{'Wednesday': ('19:00', '19:50', 'BASSLB L73')}"
25716,F&ES,255D,12,Discussion section,W 7.00-7.50p LORIA B50,W 7:00pm-7:50pm,LORIA B50,W 7:00pm-7:50pm in LORIA B50,"{'Wednesday': ('19:00', '19:50', 'LORIA B50')}"
25818,F&ES,255D,13,Discussion section,T 8.00-8.50p BASSLB L73,T 8:00pm-8:50pm,BASSLB L73,T 8:00pm-8:50pm in BASSLB L73,"{'Tuesday': ('20:00', '20:50', 'BASSLB L73')}"
25821,F&ES,255D,14,Discussion section,W 4.00-4.50 ML 104,W 4:00pm-4:50pm,ML 104,W 4:00pm-4:50pm in ML 104,"{'Wednesday': ('16:00', '16:50', 'ML 104')}"
25928,F&ES,255D,15,Discussion section,,,,,{}
25808,FILM,160D,01,Discussion Section,W 3.30-4.20 WLH 114,W 3:30pm-4:20pm,WLH 114,W 3:30pm-4:20pm in WLH 114,"{'Wednesday': ('15:30', '16:20', 'WLH 114')}"
25810,FILM,160D,02,Discussion Section,Th 2.30-3.20 LORIA 360,Th 2:30pm-3:20pm,LORIA 360,Th 2:30pm-3:20pm in LORIA 360,"{'Thursday': ('14:30', '15:20', 'LORIA 360')}"
25812,FILM,160D,03,Discussion Section,T 3.30-4.20,T 3:30pm-4:20pm,,T 3:30pm-4:20pm,"{'Tuesday': ('15:30', '16:20', '')}"
25814,FILM,160D,04,Discussion Section,Th 4.30-5.20 LC 204,Th 4:30pm-5:20pm,LC 204,Th 4:30pm-5:20pm in LC 204,"{'Thursday': ('16:30', '17:20', 'LC 204')}"
25985,FILM,160D,05,Discussion Section,M 4.30-5.20 LC 104,M 4:30pm-5:20pm,LC 104,M 4:30pm-5:20pm in LC 104,"{'Monday': ('16:30', '17:20', 'LC 104')}"
25845,FREN,240D,01,Discussion Section,Th 2.30-3.20 WALL81 101,Th 2:30pm-3:20pm,WALL81 101,Th 2:30pm-3:20pm in WALL81 101,"{'Thursday': ('14:30', '15:20', 'WALL81 101')}"
25848,FREN,240D,02,Discussion Section,F 11.35-12.25 WLH 203,F 11:35am-12:25am,WLH 203,F 11:35am-12:25am in WLH 203,"{'Friday': ('11:35', '12:25', 'WLH 203')}"
25851,FREN,240D,03,Discussion Section,Th 5.00-5.50 WLH 203,Th 5:00pm-5:50pm,WLH 203,Th 5:00pm-5:50pm in WLH 203,"{'Thursday': ('17:00', '17:50', 'WLH 203')}"
25854,FREN,240D,04,Discussion Section,Th 4.00-4.50 LC 213,Th 4:00pm-4:50pm,LC 213,Th 4:00pm-4:50pm in LC 213,"{'Thursday': ('16:00', '16:50', 'LC 213')}"
25636,G&G,211D,01,Discussion Section,Th 1.30-2.20 WLH 210,Th 1:30pm-2:20pm,WLH 210,Th 1:30pm-2:20pm in WLH 210,"{'Thursday': ('13:30', '14:20', 'WLH 210')}"
25640,G&G,211D,02,Discussion Section,Th 3.30-4.20 WLH 001,Th 3:30pm-4:20pm,WLH 001,Th 3:30pm-4:20pm in WLH 001,"{'Thursday': ('15:30', '16:20', 'WLH 001')}"
25644,G&G,211D,03,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
25648,G&G,211D,04,Discussion Section,Th 7.00-7.50p DL 102,Th 7:00pm-7:50pm,DL 102,Th 7:00pm-7:50pm in DL 102,"{'Thursday': ('19:00', '19:50', 'DL 102')}"
25652,G&G,211D,05,Discussion Section,F 10.30-11.20 CC NAPR,F 10:30am-11:20am,CC NAPR,F 10:30am-11:20am in CC NAPR,"{'Friday': ('10:30', '11:20', 'CC NAPR')}"
25656,G&G,211D,06,Discussion Section,F 11.35-12.25 CC NAPR,F 11:35am-12:25am,CC NAPR,F 11:35am-12:25am in CC NAPR,"{'Friday': ('11:35', '12:25', 'CC NAPR')}"
25897,G&G,211D,07,Discussion Section,Th 8.00-8.50p DL 102,Th 8:00pm-8:50pm,DL 102,Th 8:00pm-8:50pm in DL 102,"{'Thursday': ('20:00', '20:50', 'DL 102')}"
25584,GLBL,121D,01,Discussion Section,Th 4.30-5.20 HLH17 111,Th 4:30pm-5:20pm,HLH17 111,Th 4:30pm-5:20pm in HLH17 111,"{'Thursday': ('16:30', '17:20', 'HLH17 111')}"
25585,GLBL,121D,02,Discussion Section,F 11.35-12.25 HLH17 111,F 11:35am-12:25am,HLH17 111,F 11:35am-12:25am in HLH17 111,"{'Friday': ('11:35', '12:25', 'HLH17 111')}"
25931,GLBL,121D,03,Discussion Section,Th 3.30-4.20 HLH17 111,Th 3:30pm-4:20pm,HLH17 111,Th 3:30pm-4:20pm in HLH17 111,"{'Thursday': ('15:30', '16:20', 'HLH17 111')}"
25953,GLBL,121D,04,Discussion Section,,,,,{}
25739,GLBL,180D,01,Discussion Section,M 5.00-5.50 RKZ 04,M 5:00pm-5:50pm,RKZ 04,M 5:00pm-5:50pm in RKZ 04,"{'Monday': ('17:00', '17:50', 'RKZ 04')}"
25741,GLBL,180D,02,Discussion Section,T 7.00-7.50p WLH 112,T 7:00pm-7:50pm,WLH 112,T 7:00pm-7:50pm in WLH 112,"{'Tuesday': ('19:00', '19:50', 'WLH 112')}"
25949,GLBL,180D,03,Discussion Section,T 9.25-10.15,T 9:25am-10:15am,,T 9:25am-10:15am,"{'Tuesday': ('9:25', '10:15', '')}"
25951,GLBL,180D,04,Discussion Section,T 9.25-10.15,T 9:25am-10:15am,,T 9:25am-10:15am,"{'Tuesday': ('9:25', '10:15', '')}"
26357,GLBL,180D,05,Discussion Section,T 3.30-4.20,T 3:30pm-4:20pm,,T 3:30pm-4:20pm,"{'Tuesday': ('15:30', '16:20', '')}"
25628,GLBL,211D,01,Discussion Section,M 4.30-5.20 WLH 011,M 4:30pm-5:20pm,WLH 011,M 4:30pm-5:20pm in WLH 011,"{'Monday': ('16:30', '17:20', 'WLH 011')}"
25631,GLBL,211D,02,Discussion Section,W 7.00-7.50p WLH 210,W 7:00pm-7:50pm,WLH 210,W 7:00pm-7:50pm in WLH 210,"{'Wednesday': ('19:00', '19:50', 'WLH 210')}"
25608,GLBL,225D,01,Discussion Section,M 4.00-4.50 WLH 002,M 4:00pm-4:50pm,WLH 002,M 4:00pm-4:50pm in WLH 002,"{'Monday': ('16:00', '16:50', 'WLH 002')}"
25609,GLBL,225D,02,Discussion Section,Th 8.00-8.50p WLH 002,Th 8:00pm-8:50pm,WLH 002,Th 8:00pm-8:50pm in WLH 002,"{'Thursday': ('20:00', '20:50', 'WLH 002')}"
25610,GLBL,225D,03,Discussion Section,Th 7.00-7.50p LC 208,Th 7:00pm-7:50pm,LC 208,Th 7:00pm-7:50pm in LC 208,"{'Thursday': ('19:00', '19:50', 'LC 208')}"
25932,GLBL,225D,04,Discussion Section,M 7.00-7.50p WLH 210,M 7:00pm-7:50pm,WLH 210,M 7:00pm-7:50pm in WLH 210,"{'Monday': ('19:00', '19:50', 'WLH 210')}"
24465,GLBL,247D,01,Discussion Section,M 2.30-3.20 AKW 100,M 2:30pm-3:20pm,AKW 100,M 2:30pm-3:20pm in AKW 100,"{'Monday': ('14:30', '15:20', 'AKW 100')}"
24467,GLBL,247D,02,Discussion Section,M 3.30-4.20 AKW 100,M 3:30pm-4:20pm,AKW 100,M 3:30pm-4:20pm in AKW 100,"{'Monday': ('15:30', '16:20', 'AKW 100')}"
24469,GLBL,247D,03,Discussion Section,,,,,{}
24471,GLBL,247D,04,Discussion Section,T 10.30-11.20 AKW 100,T 10:30am-11:20am,AKW 100,T 10:30am-11:20am in AKW 100,"{'Tuesday': ('10:30', '11:20', 'AKW 100')}"
24473,GLBL,247D,05,Discussion Section,T 7.00-7.50p WLH 001,T 7:00pm-7:50pm,WLH 001,T 7:00pm-7:50pm in WLH 001,"{'Tuesday': ('19:00', '19:50', 'WLH 001')}"
24475,GLBL,247D,06,Discussion Section,T 8.00-8.50p WLH 001,T 8:00pm-8:50pm,WLH 001,T 8:00pm-8:50pm in WLH 001,"{'Tuesday': ('20:00', '20:50', 'WLH 001')}"
24477,GLBL,247D,07,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
24479,GLBL,247D,08,Discussion Section,W 4.00-4.50 WLH 209,W 4:00pm-4:50pm,WLH 209,W 4:00pm-4:50pm in WLH 209,"{'Wednesday': ('16:00', '16:50', 'WLH 209')}"
24916,GMAN,208D,01,Discussion Section,Th 2.30-3.20 HGS 302,Th 2:30pm-3:20pm,HGS 302,Th 2:30pm-3:20pm in HGS 302,"{'Thursday': ('14:30', '15:20', 'HGS 302')}"
24918,GMAN,208D,02,Discussion Section,Th 7.00-7.50p LC 204,Th 7:00pm-7:50pm,LC 204,Th 7:00pm-7:50pm in LC 204,"{'Thursday': ('19:00', '19:50', 'LC 204')}"
25910,GMAN,208D,Discussion Section,F 1.30-2.20 WLH 003,,,,,{}
25511,HIST,119D,Discussion Section,W 2.30-3.20 YK220 002,,,,,{}
25513,HIST,119D,Discussion Section,W 3.30-4.20 YK220 002,,,,,{}
25515,HIST,119D,Discussion Section,Th 1.30-2.20 YK220 002,,,,,{}
25517,HIST,119D,Discussion Section,Th 2.30-3.20 YK220 002,,,,,{}
25519,HIST,119D,Discussion Section,Th 3.30-4.20 WLH 204,,,,,{}
25521,HIST,119D,Discussion Section,Th 8.00-8.50p WLH 112,,,,,{}
25523,HIST,119D,Discussion Section,Th 4.30-5.20 WALL81 301,,,,,{}
25525,HIST,119D,Discussion Section,Th 7.00-7.50p WLH 209,,,,,{}
25527,HIST,119D,Discussion Section,F 10.30-11.20 WLH 002,,,,,{}
25529,HIST,119D,Discussion Section,F 11.35-12.25 WLH 011,,,,,{}
25293,HIST,135D,Discussion section,Th 4.30-5.20 WLH 113,,,,,{}
25295,HIST,135D,Discussion section,W 4.00-4.50 WLH 113,,,,,{}
25297,HIST,135D,Discussion section,M 2.30-3.20 CO493 106,,,,,{}
25299,HIST,135D,Discussion section,Th 7.00-7.50p WLH 113,,,,,{}
25301,HIST,135D,Discussion section,F 10.30-11.20 WLH 113,,,,,{}
25303,HIST,135D,Discussion section,W 7.00-7.50p WTS A53,,,,,{}
25795,HIST,135D,Discussion section,T 5.00-5.50 WTS A35,,,,,{}
25797,HIST,135D,Discussion section,T 5.00-5.50 HLH17 115,,,,,{}
25974,HIST,135D,Discussion section,M 4.30-5.20,,,,,{}
24936,HIST,136D,Discussion Section,W 3.30-4.20 AKW 100,,,,,{}
24939,HIST,136D,Discussion Section,W 5.00-5.50 WLH 007,,,,,{}
24930,HIST,136D,Discussion Section,Th 10.30-11.20 WALL81 101,,,,,{}
24933,HIST,136D,Discussion Section,Th 1.30-2.20 WALL81 101,,,,,{}
25555,HIST,140D,Discussion Section,Th 2.30-3.20 WLH 210,,,,,{}
25557,HIST,140D,Discussion Section,Th 7.00-7.50p LC 205,,,,,{}
25559,HIST,140D,Discussion Section,Th 1.30-2.20 HGS 117,,,,,{}
25561,HIST,140D,Discussion Section,F 11.35-12.25 HGS 117,,,,,{}
25954,HIST,140D,Discussion Section,Th 8.00-8.50p HGS 117,,,,,{}
25968,HIST,140D,Discussion Section,F 10.30-11.20,,,,,{}
25551,HIST,154D,Discussion Section,Th 10.30-11.20,,,,,{}
25553,HIST,154D,Discussion Section,Th 1.30-2.20,,,,,{}
25841,HIST,154D,Discussion Section,W 4.00-4.50 HGS 302,,,,,{}
25843,HIST,154D,Discussion Section,W 7.00-7.50p LC 208,,,,,{}
24879,HIST,171D,Discussion Section,W 3.30-4.20 YK212 004A,,,,,{}
24882,HIST,171D,Discussion Section,W 5.00-5.50 HGS 221,,,,,{}
24885,HIST,171D,Discussion Section,Th 1.30-2.20 HGS 220B,,,,,{}
24888,HIST,171D,Discussion Section,Th 2.30-3.20 WLH 113,,,,,{}
24891,HIST,171D,Discussion Section,Th 3.30-4.20 AKW 100,,,,,{}
24894,HIST,171D,Discussion Section,Th 4.30-5.20 BASSLB L70,,,,,{}
24897,HIST,171D,Discussion Section,Th 5.00-5.50 BASSLB L73,,,,,{}
24900,HIST,171D,Discussion Section,Th 7.00-7.50p HGS 221,,,,,{}
25587,HIST,171D,09,Discussion Section,Th 2.30-3.20 YK220 003,Th 2:30pm-3:20pm,YK220 003,Th 2:30pm-3:20pm in YK220 003,"{'Thursday': ('14:30', '15:20', 'YK220 003')}"
25590,HIST,171D,10,Discussion Section,F 10.30-11.20 AKW 100,F 10:30am-11:20am,AKW 100,F 10:30am-11:20am in AKW 100,"{'Friday': ('10:30', '11:20', 'AKW 100')}"
24799,HIST,183D,01,Discussion Section,W 4.30-5.20 BASSLB L70,W 4:30pm-5:20pm,BASSLB L70,W 4:30pm-5:20pm in BASSLB L70,"{'Wednesday': ('16:30', '17:20', 'BASSLB L70')}"
24803,HIST,183D,02,Discussion Section,W 8.00-8.50p,W 8:00pm-8:50pm,,W 8:00pm-8:50pm,"{'Wednesday': ('20:00', '20:50', '')}"
24807,HIST,183D,03,Discussion Section,W 3.30-4.20 HLH17 03,W 3:30pm-4:20pm,HLH17 03,W 3:30pm-4:20pm in HLH17 03,"{'Wednesday': ('15:30', '16:20', 'HLH17 03')}"
24811,HIST,183D,04,Discussion Section,W 7.00-7.50p HGS 117,W 7:00pm-7:50pm,HGS 117,W 7:00pm-7:50pm in HGS 117,"{'Wednesday': ('19:00', '19:50', 'HGS 117')}"
24815,HIST,183D,05,Discussion Section,Th 7.00-7.50p HGS 301,Th 7:00pm-7:50pm,HGS 301,Th 7:00pm-7:50pm in HGS 301,"{'Thursday': ('19:00', '19:50', 'HGS 301')}"
24819,HIST,183D,06,Discussion Section,Th 4.30-5.20 HGS 220B,Th 4:30pm-5:20pm,HGS 220B,Th 4:30pm-5:20pm in HGS 220B,"{'Thursday': ('16:30', '17:20', 'HGS 220B')}"
25978,HIST,183D,07,Discussion Section,W 7.00-7.50p HGS 221,W 7:00pm-7:50pm,HGS 221,W 7:00pm-7:50pm in HGS 221,"{'Wednesday': ('19:00', '19:50', 'HGS 221')}"
25572,HIST,188D,01,Discussion Section,Th 3.30-4.20 YK220 003,Th 3:30pm-4:20pm,YK220 003,Th 3:30pm-4:20pm in YK220 003,"{'Thursday': ('15:30', '16:20', 'YK220 003')}"
25575,HIST,188D,02,Discussion Section,Th 4.30-5.20 YK220 003,Th 4:30pm-5:20pm,YK220 003,Th 4:30pm-5:20pm in YK220 003,"{'Thursday': ('16:30', '17:20', 'YK220 003')}"
